Direction,Elevator,Floor,Garden,Layout,Region,Price,Renovation,Size,Year
南北,有电梯,高楼层(共14层),荣域飘鹰锦和花园(公寓),2室2厅,宝山,340,精装,87.37,1995
南,无电梯,高楼层(共6层),海霞佳苑,2室2厅,浦东,220,其他,83,1995
南北,有电梯,中楼层(共11层),瑞和华苑北区,2室1厅,闵行,249,简装,81,1995
南,有电梯,中楼层(共14层),幸福小镇,2室1厅,浦东,381,毛坯,74.65,1995
南,有电梯,低楼层(共38层),嘉里华庭,3室2厅,长宁,1250,精装,145.49,1995
南,有电梯,低楼层(共18层),汇锦城二期,2室2厅,浦东,220,精装,84.23,1995
东南,有电梯,中楼层(共31层),和源馨苑,1室2厅,闸北,405,简装,64.54,1995
南,无电梯,高楼层(共6层),延铁小区,2室1厅,闸北,331,简装,48.3,1995
南,无电梯,高楼层(共6层),龙吴路11弄,2室1厅,徐汇,350,简装,59.38,1995
南,有电梯,低楼层(共18层),杉林新月环林东路875弄,2室2厅,浦东,435,其他,83.33,1995
南,无电梯,中楼层(共5层),荡湾新村,2室1厅,浦东,128,简装,53.34,1995
南,无电梯,高楼层(共6层),丰庄十二街坊,2室1厅,嘉定,290,简装,78.22,1995
南,无电梯,高楼层(共6层),由由七村,1室1厅,浦东,236,简装,49.7,1995
南,有电梯,中楼层(共20层),翠湖天地雅苑,2室2厅,黄浦,1720,精装,116.36,1995
南,有电梯,低楼层(共12层),华光花园,3室2厅,闵行,670,精装,138.5,1995
南,有电梯,低楼层(共18层),海上国际花园(一期),2室2厅,浦东,670,简装,91.18,1995
南,有电梯,中楼层(共34层),汇翠花园,4室2厅,徐汇,1750,精装,210.34,1995
南,无电梯,高楼层(共6层),共康七村,3室1厅,宝山,350,精装,88.44,1995
东南南,有电梯,中楼层(共24层),百合花苑,3室2厅,徐汇,790,简装,126.04,1995
西,有电梯,中楼层(共63层),世茂滨江花园,3室2厅,浦东,2020,精装,237.13,1995
东南,有电梯,高楼层(共23层),淮海晶华苑,5室2厅,黄浦,3599,精装,407.76,1995
南,有电梯,低楼层(共17层),地杰国际城F欧香四季,2室2厅,浦东,620,精装,92.45,1995
南,,低楼层(共29层),翠湖天地隽荟,4室2厅,黄浦,4650,精装,288,1995
南北,无电梯,高楼层(共6层),奉浦二村,2室2厅,奉贤,190,其他,85.6,1995
南,无电梯,低楼层(共6层),乾骏园,2室2厅,徐汇,560,简装,80,1995
南,无电梯,高楼层(共6层),瑞冬小区,2室1厅,长宁,285,简装,57.77,1995
南,有电梯,低楼层(共18层),象屿大宁悦府,2室2厅,闸北,710,精装,89,1995
南,无电梯,高楼层(共6层),财大小区,2室1厅,杨浦,297,其他,54.1,1995
南,有电梯,中楼层(共11层),万科假日风景(公寓),3室2厅,闵行,860,精装,138.86,1995
南,无电梯,高楼层(共6层),紫薇新村,2室1厅,闵行,240,其他,65.02,1995
南,无电梯,高楼层(共6层),北茶园,1室1厅,杨浦,275,精装,47.29,1995
南,无电梯,中楼层(共6层),盛源花园,2室1厅,闵行,310,简装,70.92,1995
南北,无电梯,高楼层(共6层),凌兆新村(凌兆路396弄),2室1厅,浦东,290,精装,64.19,1995
南,有电梯,高楼层(共15层),金地未未来,3室2厅,浦东,610,精装,86.63,1995
南,无电梯,中楼层(共5层),馨乐园,2室2厅,浦东,430,精装,83.05,1995
南北,,低楼层(共26层),翠湖天地隽荟,4室2厅,黄浦,6300,精装,390,1995
南,无电梯,高楼层(共5层),康健路25弄,1室1厅,徐汇,298,毛坯,39.17,1995
南,有电梯,高楼层(共28层),香溢花城(住宅),3室2厅,普陀,1380,精装,169.06,1995
南,无电梯,低楼层(共6层),延吉二村,1室1厅,杨浦,215,精装,32.72,1995
南,无电梯,中楼层(共6层),龙南五村,1室1厅,徐汇,310,简装,54.1,1995
南,无电梯,中楼层(共6层),丽泽荷亭苑,4室2厅,浦东,190,毛坯,124.25,1995
南北,,低楼层(共18层),同润蓝美俊庭,2室1厅,浦东,174,毛坯,87.76,1995
南,无电梯,高楼层(共6层),上缝小区,2室1厅,徐汇,450,简装,66.59,1995
南,无电梯,中楼层(共4层),燎原一村,1室1厅,奉贤,70,简装,44.42,1995
东南,有电梯,低楼层(共18层),凉城一村,2室1厅,虹口,385,简装,74.48,1995
南,无电梯,低楼层(共7层),龙南三四村,1室1厅,徐汇,265,毛坯,47.78,1995
南西,有电梯,高楼层(共25层),雁荡大厦,2室2厅,黄浦,1150,精装,101,1995
南,无电梯,低楼层(共6层),汇龙公寓,3室1厅,嘉定,280,简装,91.72,1995
南,无电梯,高楼层(共6层),市光三村,2室1厅,杨浦,270,毛坯,65,1995
东南,有电梯,高楼层(共33层),家化滨江苑,3室2厅,浦东,1970,简装,206.39,1995
南,有电梯,高楼层(共14层),象屿都城,3室2厅,松江,430,精装,111.59,1995
南,无电梯,低楼层(共6层),锦绣苑,3室2厅,浦东,880,简装,135.48,1995
西,有电梯,高楼层(共30层),嘉华苑(普陀),2室2厅,普陀,495,简装,97.01,1995
南,,高楼层(共7层),北市场小区,2室1厅,闸北,410,精装,61.07,1995
南,无电梯,低楼层(共6层),蓝天苑,2室2厅,奉贤,267.9,毛坯,97.43,1995
南,无电梯,高楼层(共6层),金梅园,2室1厅,普陀,345,简装,60.92,1995
南,无电梯,低楼层(共6层),汤巷馨村(二期),3室2厅,浦东,400,其他,107.8,1995
南,有电梯,中楼层(共18层),合生城邦四街坊,2室2厅,闵行,390,精装,99.35,1995
南,有电梯,中楼层(共8层),太子公寓,3室2厅,长宁,780,毛坯,99.25,1995
南北,有电梯,低楼层(共18层),合生城邦四街坊,2室2厅,闵行,368,精装,90.18,1995
南,,中楼层(共16层),上海派,3室2厅,嘉定,280,毛坯,88.87,1995
南北,无电梯,高楼层(共6层),峨山小区,2室1厅,浦东,290,精装,45.77,1995
南,有电梯,低楼层(共11层),蓝色城邦(公寓),2室2厅,浦东,172,简装,88.3,1995
东南,有电梯,中楼层(共25层),仁恒广场,3室2厅,浦东,798,其他,137.09,1995
南,有电梯,低楼层(共28层),仙都绿苑,1室2厅,浦东,370,精装,73.08,1995
南,无电梯,低楼层(共6层),东苑绿世界花园(三期),2室2厅,闵行,510,精装,85.39,1995
南北,无电梯,高楼层(共6层),樱花小区,3室2厅,嘉定,285,精装,109.52,1995
南,无电梯,低楼层(共6层),双秀北园,3室2厅,浦东,480,其他,132.73,1995
南北,有电梯,中楼层(共11层),远洋7号,3室2厅,宝山,410,其他,103.64,1995
南,无电梯,高楼层(共6层),凤城五村,1室1厅,杨浦,195,其他,38.85,1995
南,无电梯,中楼层(共6层),三兴苑,2室1厅,虹口,310,其他,50.31,1995
南,有电梯,中楼层(共16层),恒大帝景,2室1厅,松江,320,精装,84,1995
南北,无电梯,低楼层(共6层),久耕小区,2室1厅,虹口,410,简装,63.9,1995
南北,有电梯,低楼层(共14层),保利西子湾,2室2厅,松江,355,毛坯,90.34,1995
南北,无电梯,高楼层(共6层),鹏欣家园,2室2厅,浦东,566,精装,91.45,1995
南,无电梯,高楼层(共5层),佘山家园,4室2厅,松江,239,其他,93.22,1995
南,有电梯,高楼层(共20层),丝庐雅苑(公寓),2室2厅,浦东,273,毛坯,88.76,1995
南,有电梯,中楼层(共5层),阁游路777弄,2室2厅,青浦,230,其他,89.89,1995
南,有电梯,高楼层(共17层),中星海上景庭,3室2厅,浦东,1250,精装,150.49,1995
南北,无电梯,中楼层(共6层),北华苑,2室2厅,宝山,440,简装,86.01,1995
南北,有电梯,低楼层(共20层),荣承公寓,3室1厅,徐汇,900,精装,125.3,1995
南,无电梯,高楼层(共6层),陆家嘴新景园,3室2厅,浦东,880,简装,143.61,1995
南,有电梯,低楼层(共14层),旭辉玫瑰湾,3室2厅,青浦,285,精装,89.96,1995
南,有电梯,中楼层(共18层),新城金郡,2室2厅,嘉定,305,精装,82.66,1995
南,无电梯,中楼层(共4层),荷风翠庭,1室1厅,浦东,95,简装,49.95,1995
南,无电梯,中楼层(共6层),行知家园,2室2厅,宝山,420,精装,81.53,1995
南,有电梯,低楼层(共12层),金桥瑞仕花园,2室2厅,浦东,1050,精装,112.1,1995
南,有电梯,高楼层(共16层),名都城(公寓),3室2厅,闵行,950,精装,138.47,1995
南,有电梯,中楼层(共9层),四季雅苑(公寓),3室2厅,浦东,1450,其他,165.8,1995
东南,有电梯,低楼层(共33层),瑞虹新城铭庭,2室2厅,虹口,910,精装,89.1,1995
南北,有电梯,中楼层(共24层),好世皇马苑,3室1厅,嘉定,410,其他,99,1995
南,无电梯,低楼层(共6层),阳光苑,3室1厅,浦东,285,毛坯,82.39,1995
南,无电梯,高楼层(共6层),华陇建中小区,2室1厅,浦东,310,简装,65.13,1995
南,无电梯,低楼层(共6层),晴川佳苑,3室2厅,浦东,410,其他,104.25,1995
南,无电梯,中楼层(共6层),紫荆园,2室2厅,徐汇,710,精装,94.21,1995
南,有电梯,高楼层(共28层),达安城,3室2厅,静安,1139,精装,132.1,1995
南,有电梯,低楼层(共36层),凯欣豪园,2室2厅,长宁,1100,精装,124.52,1995
南,有电梯,高楼层(共8层),新江湾佳苑,3室2厅,杨浦,850,精装,85.57,1995
西北,有电梯,中楼层(共16层),同心路116弄,2室1厅,虹口,445,简装,69.89,1995
南,有电梯,低楼层(共26层),海珀旭晖酒店式公寓,1室1厅,徐汇,512,精装,67.76,1995
暂无数据,有电梯,中楼层(共15层),上海绿城,3室2厅,浦东,1290,精装,136.51,1995
南,有电梯,高楼层(共25层),上海绿城,3室2厅,浦东,1300,精装,145.27,1995
南,有电梯,低楼层(共11层),浦江世博家园八街坊,3室2厅,闵行,419,简装,99.07,1995
东北,有电梯,中楼层(共8层),信和花园,2室2厅,浦东,728,精装,101.69,1995
南,有电梯,中楼层(共18层),万科清林径,3室2厅,浦东,405,精装,120.08,1995
南,有电梯,低楼层(共18层),汇智湖畔家园,2室2厅,浦东,750,精装,89.29,1995
南北,有电梯,中楼层(共11层),圣鑫苑,2室2厅,浦东,395,精装,109.56,1995
东南,有电梯,低楼层(共26层),瑞虹新城怡庭,2室2厅,虹口,850,精装,81,1995
东南,有电梯,低楼层(共17层),仁恒滨江园,4室2厅,浦东,2000,简装,187.06,1995
南,有电梯,高楼层(共28层),云海苑,5室3厅,静安,3290,精装,374.47,1995
南,有电梯,低楼层(共18层),静安豪景苑,3室2厅,静安,1400,精装,138.52,1995
南,无电梯,高楼层(共6层),巨龙台湾城,2室2厅,奉贤,200,简装,84.72,1995
南,有电梯,中楼层(共18层),万科金色城市,3室2厅,浦东,680,精装,78.1,1995
南,有电梯,高楼层(共14层),幸福小镇,1室1厅,浦东,269,简装,54.19,1995
南北,无电梯,高楼层(共6层),兰花小区,3室1厅,浦东,539,精装,84.6,1995
南,有电梯,中楼层(共11层),书院一号公寓,2室1厅,浦东,175,精装,95,1995
南北,有电梯,高楼层(共18层),阳光威尼斯AB区,2室2厅,普陀,459,精装,95.38,1995
南,无电梯,低楼层(共6层),万科阳光苑,2室2厅,闵行,310,其他,79.44,1995
南,有电梯,中楼层(共31层),碧云东壹栋,1室1厅,浦东,180,其他,68.1,1995
南北,有电梯,低楼层(共11层),德盈佳园,3室2厅,浦东,245,毛坯,140,1995
南,有电梯,低楼层(共11层),澳丽映象,2室1厅,嘉定,270,精装,86.33,1995
东南,有电梯,低楼层(共10层),金领国际(公寓),2室2厅,浦东,320,精装,85.89,1995
南,无电梯,高楼层(共6层),百花新村,3室1厅,浦东,260,其他,86.95,1995
南,有电梯,中楼层(共17层),嘉利豪园,3室2厅,长宁,900,简装,133.8,1995
南北,无电梯,高楼层(共6层),凌云新村,1室1厅,徐汇,232,其他,49.53,1995
南,有电梯,低楼层(共29层),联洋花园(二期),1室2厅,浦东,795,其他,91,1995
南,有电梯,低楼层(共18层),盛世豪园(一期),2室2厅,杨浦,600,其他,88,1995
南,有电梯,低楼层(共11层),保利金爵公寓,2室2厅,浦东,430,精装,89.36,1995
南西南,无电梯,低楼层(共6层),金杨二街坊,2室1厅,浦东,340,精装,58.86,1995
南,有电梯,高楼层(共24层),高安公寓,2室2厅,徐汇,978,精装,102.57,1995
南,无电梯,高楼层(共6层),金杨新村十街坊,2室2厅,浦东,375,其他,70.9,1995
南,无电梯,高楼层(共6层),宝仪花苑,2室1厅,闵行,470,简装,72,1995
南,无电梯,高楼层(共6层),榆汾新苑,2室2厅,杨浦,685,精装,107.8,1995
南,无电梯,高楼层(共6层),仁德路67弄10支弄,2室1厅,杨浦,440,精装,78.16,1995
南,有电梯,高楼层(共18层),保利天鹅语,2室2厅,嘉定,289,毛坯,80.23,1995
南,有电梯,高楼层(共14层),爱家亚洲花园,2室2厅,浦东,690,精装,98.98,1995
南,有电梯,低楼层(共13层),创世纪花园,3室2厅,徐汇,1150,简装,133.05,1995
南,有电梯,中楼层(共10层),安顺小区,2室1厅,长宁,455,简装,72.1,1995
南,有电梯,高楼层(共11层),连城新苑,2室2厅,浦东,530,毛坯,94.61,1995
南北,有电梯,高楼层(共14层),金地湾流域(公寓),2室1厅,浦东,630,精装,87,1995
南,无电梯,高楼层(共6层),绿川新苑,3室2厅,浦东,394,简装,99.04,1995
南,有电梯,中楼层(共11层),浦江世博家园二街坊,1室1厅,闵行,288,精装,65.08,1995
南北,有电梯,高楼层(共19层),仁恒森兰雅苑(二期),3室2厅,浦东,1160,精装,148.11,1995
东东南,有电梯,低楼层(共27层),步高苑,3室2厅,黄浦,1180,精装,138.38,1995
南,有电梯,中楼层(共7层),徐汇新城(公寓),2室1厅,徐汇,590,其他,92,1995
南,有电梯,低楼层(共9层),东兰世茗雅苑,3室2厅,闵行,685,精装,123.53,1995
南,无电梯,高楼层(共6层),上缝小区,2室1厅,徐汇,357,简装,67.13,1995
南,有电梯,中楼层(共15层),永翔佳苑,2室1厅,嘉定,340,精装,87.88,1995
南,无电梯,高楼层(共4层),宜浩佳园,2室1厅,浦东,220,精装,82.96,1995
南,有电梯,中楼层(共19层),中凯城市之光(静安),4室2厅,静安,1900,简装,162.63,1995
南,有电梯,高楼层(共9层),名都城(公寓),4室2厅,闵行,1050,精装,154.63,1995
南,有电梯,中楼层(共15层),中邦城市,3室2厅,浦东,509,精装,102.84,1995
南北,有电梯,低楼层(共11层),新凯二期,3室1厅,松江,295,毛坯,97.46,1995
南,有电梯,高楼层(共27层),万科海上传奇,3室2厅,浦东,742,其他,108.88,1995
南,无电梯,高楼层(共6层),梅园四街坊,2室1厅,浦东,580,简装,56.66,1995
南,有电梯,中楼层(共31层),淮海晶华苑,3室2厅,黄浦,1820,精装,213.88,1995
南北,无电梯,高楼层(共6层),清宁小区,2室1厅,长宁,287,精装,50.43,1995
南,有电梯,高楼层(共21层),阳光名苑,2室2厅,徐汇,980,精装,101.16,1995
南北,无电梯,中楼层(共6层),紫荆二村,3室1厅,嘉定,243,精装,96.89,1995
南,有电梯,低楼层(共17层),和欣国际花园,2室2厅,宝山,560,精装,97.6,1995
南,无电梯,高楼层(共6层),龙柏四村三小区,1室1厅,闵行,240,精装,48.56,1995
南,有电梯,中楼层(共33层),兆丰嘉园,2室2厅,长宁,1400,精装,139.45,1995
南,有电梯,低楼层(共14层),上海绿城,3室2厅,浦东,1100,精装,127,1995
南,无电梯,低楼层(共6层),金色碧云,2室1厅,浦东,900,精装,95.38,1995
南,有电梯,中楼层(共12层),新南路壹号(公寓),3室2厅,松江,395,精装,104.21,1995
南,无电梯,低楼层(共6层),江南星城,2室2厅,闵行,548,精装,85.5,1995
南,有电梯,中楼层(共8层),上海未来,3室2厅,浦东,1150,精装,140,1995
南,有电梯,低楼层(共9层),四季雅苑(公寓),4室2厅,浦东,1566,精装,174.23,1995
南,有电梯,高楼层(共34层),中远两湾城,3室2厅,普陀,919,精装,130.71,1995
南,有电梯,中楼层(共7层),东安一村,1室1厅,徐汇,290,简装,46.24,1995
南,有电梯,高楼层(共24层),新华苑,3室2厅,长宁,980,精装,152.41,1995
南,有电梯,高楼层(共14层),宝宸怡景园,3室2厅,宝山,555,毛坯,89.15,1995
南,有电梯,中楼层(共8层),达安长宁公寓,3室2厅,长宁,850,简装,113.36,1995
南北,有电梯,高楼层(共11层),远景佳苑二期,2室2厅,宝山,570,精装,98.27,1995
南北,有电梯,高楼层(共16层),和欣国际花园,2室1厅,宝山,450,精装,70.21,1995
南北,有电梯,低楼层(共11层),幸福小镇,3室2厅,浦东,570,精装,125.84,1995
南,有电梯,高楼层(共14层),西班牙名园,3室2厅,闵行,855,精装,131.71,1995
南,无电梯,高楼层(共7层),姚西小区,2室1厅,静安,300,简装,38.98,1995
南北,无电梯,中楼层(共6层),证大家园(二期),3室2厅,浦东,725,简装,105.24,1995
南,有电梯,低楼层(共30层),静安鼎鑫佳园,3室2厅,静安,1133,精装,175.79,1995
南北,有电梯,低楼层(共14层),金沙雅苑(三期),3室2厅,普陀,820,简装,140.16,1995
南北,有电梯,高楼层(共7层),金江家园,1室2厅,普陀,280,简装,54.61,1995
南,无电梯,高楼层(共6层),民乐佳苑,1室1厅,青浦,188,毛坯,63.86,1995
南,有电梯,高楼层(共7层),金汇花园四街坊,2室2厅,闵行,415,其他,87.17,1995
南,无电梯,中楼层(共6层),北大街108弄,1室1厅,嘉定,125,简装,37.25,1995
南,有电梯,低楼层(共18层),佳宁花园,2室2厅,闸北,650,精装,108.09,1995
南,有电梯,高楼层(共20层),中海御景熙岸(公寓),2室2厅,浦东,405,其他,87.22,1995
南北,有电梯,低楼层(共18层),保利星海屿,3室2厅,嘉定,379,精装,93.56,1995
南,无电梯,中楼层(共6层),银桥花园,2室1厅,闵行,260,简装,81.74,1995
东南,,高楼层(共26层),曹杨六村(兰溪园),2室1厅,普陀,358,其他,74.59,1995
南,无电梯,高楼层(共6层),益丰新村,2室2厅,浦东,370,精装,76,1995
南,有电梯,中楼层(共31层),耀江国际广场(公寓),2室2厅,虹口,850,精装,99.82,1995
南,无电梯,低楼层(共6层),德华四村,2室1厅,嘉定,235,简装,69.87,1995
南,有电梯,低楼层(共16层),美丽星城,2室2厅,松江,329,精装,87.4,1995
南,无电梯,低楼层(共6层),市光四村,2室1厅,杨浦,280,其他,53.56,1995
南,有电梯,高楼层(共11层),新浦江城(江栀路350弄),2室2厅,闵行,560,精装,92.45,1995
南,有电梯,中楼层(共13层),海尚康庭,2室2厅,浦东,255,精装,74.33,1995
南北,有电梯,高楼层(共16层),云阳花苑,2室2厅,长宁,567,精装,81.13,1995
南,无电梯,高楼层(共6层),南方新村,3室1厅,闵行,415,精装,83.8,1995
南,,高楼层(共14层),玉兰清苑,2室1厅,青浦,308,毛坯,69,1995
南北,无电梯,中楼层(共5层),高华小区,2室0厅,闵行,166,毛坯,50.29,1995
南北,无电梯,低楼层(共6层),田林十二村,1室0厅,徐汇,320,精装,32.29,1995
南,无电梯,高楼层(共6层),齐爱佳苑,2室2厅,浦东,360,精装,81.46,1995
南,有电梯,中楼层(共14层),临汾名城,2室2厅,闸北,560,精装,101.7,1995
南,无电梯,中楼层(共6层),锦龙苑,2室1厅,宝山,320,简装,73.92,1995
南,无电梯,中楼层(共6层),平顺小区,2室1厅,闸北,245,简装,52.24,1995
南,有电梯,高楼层(共10层),中凯城市之光(静安),4室2厅,静安,3030,精装,268.72,1995
南,无电梯,高楼层(共6层),大华公园世家康华苑,2室2厅,宝山,459,精装,84.43,1995
南北,有电梯,中楼层(共11层),衡辰三林苑,3室2厅,浦东,665,简装,118,1995
南,有电梯,低楼层(共10层),滨江雅苑,3室2厅,宝山,610,精装,118.14,1995
南,有电梯,中楼层(共17层),金汇豪庭,4室2厅,闵行,1450,精装,218.53,1995
南,有电梯,中楼层(共27层),天山河畔花园,3室2厅,长宁,1220,精装,141.32,1995
南,无电梯,中楼层(共6层),新青浦花苑(公寓),3室2厅,青浦,320,简装,128.73,1995
南,无电梯,低楼层(共5层),泰安公寓,3室2厅,青浦,220,毛坯,108.37,1995
南,无电梯,中楼层(共4层),世纪新城,3室2厅,松江,492,其他,129.11,1995
南北,无电梯,高楼层(共5层),广延路52弄,2室1厅,闸北,299.9,精装,47.77,1995
南,无电梯,中楼层(共6层),曲阳路594号,1室0厅,虹口,213,简装,33.82,1995
南,无电梯,中楼层(共6层),长寿新村(闵行),2室1厅,闵行,305,简装,60.19,1995
南,无电梯,高楼层(共6层),真北一街坊,1室1厅,普陀,206,其他,41.51,1995
南,,高楼层(共30层),瑞虹新城悦庭,3室2厅,虹口,2150,精装,171,1995
南,无电梯,中楼层(共6层),曙光新村(南桥),3室2厅,奉贤,265,简装,133.68,1995
南,无电梯,中楼层(共4层),绿城玉兰花园(二期),4室2厅,浦东,1580,简装,197.71,1995
南,无电梯,中楼层(共5层),塔城路850弄,2室1厅,嘉定,140,简装,47.2,1995
南,无电梯,中楼层(共6层),连城苑,3室2厅,浦东,770,其他,124.55,1995
南,无电梯,低楼层(共6层),塔城小区,2室1厅,嘉定,178,其他,60.92,1995
南,有电梯,低楼层(共11层),流晶逸彩,3室2厅,闵行,729,精装,131.96,1995
南,有电梯,中楼层(共8层),绿洲城市花园,2室2厅,普陀,800,毛坯,103.8,1995
南,有电梯,中楼层(共17层),九龙仓滨江壹十八,5室2厅,浦东,4200,精装,364.8,1995
南,有电梯,中楼层(共11层),马陆清水湾,3室1厅,嘉定,420,其他,140.74,1995
南,,中楼层(共17层),崧泽华城佳福雅苑,2室1厅,青浦,200,其他,75.34,1995
南北,有电梯,高楼层(共12层),香逸湾,3室2厅,宝山,380,精装,88.23,1995
南,有电梯,低楼层(共9层),古北嘉年华庭,1室1厅,长宁,608,精装,70.99,1995
南,有电梯,中楼层(共11层),金领国际(公寓),2室2厅,浦东,300,精装,84.58,1995
南,无电梯,高楼层(共6层),寿益坊,2室1厅,徐汇,420,精装,62.4,1995
南西南,无电梯,高楼层(共6层),平阳一村,1室1厅,闵行,238,简装,48.69,1995
南,有电梯,高楼层(共17层),春申景城湖滨晨韵,2室1厅,闵行,461,精装,67.2,1995
南北,有电梯,低楼层(共11层),浦江世博家园十三街坊,2室2厅,闵行,355,精装,86.63,1995
南,无电梯,高楼层(共6层),曹杨五村(南杨园),1室1厅,普陀,210,精装,39.25,1995
南北,无电梯,低楼层(共6层),梅苑,2室1厅,徐汇,308,精装,61.35,1995
南,无电梯,中楼层(共6层),万泰花园,1室1厅,闵行,295,精装,47.6,1995
南,有电梯,中楼层(共7层),同心路125弄,1室1厅,虹口,235,精装,37.4,1995
南,无电梯,中楼层(共6层),共富一村,3室1厅,宝山,328,毛坯,89.6,1995
南,无电梯,低楼层(共5层),万科假日风景(公寓),2室2厅,闵行,565,简装,91.54,1995
南,有电梯,中楼层(共11层),华虹公寓,3室2厅,虹口,1100,精装,142.3,1995
东,有电梯,中楼层(共14层),佳信都市花园(公寓),2室2厅,长宁,920,其他,126.65,1995
南,有电梯,低楼层(共18层),星颂家园,2室2厅,浦东,300,毛坯,82.13,1995
南,无电梯,中楼层(共6层),华亭新家百合苑,3室2厅,松江,368,简装,117.72,1995
南北,无电梯,低楼层(共6层),金巷小区,3室2厅,浦东,458,简装,101.41,1995
南北,无电梯,高楼层(共6层),罗山三村,1室1厅,浦东,228,精装,48.07,1995
南,无电梯,低楼层(共6层),文怡花园,2室1厅,奉贤,226,其他,84.7,1995
南北,无电梯,中楼层(共6层),嘉丰新苑,3室2厅,闵行,558,其他,116.5,1995
南,无电梯,高楼层(共6层),西郊九韵城,2室2厅,闵行,285,毛坯,72.78,1995
南,有电梯,低楼层(共18层),鸿凯湾绿苑,3室2厅,长宁,1250,精装,131.99,1995
南,无电梯,高楼层(共6层),沪江新苑,3室2厅,闵行,350,简装,91.66,1995
南北,有电梯,低楼层(共26层),金宝大厦,3室2厅,虹口,730,其他,147.83,1995
南,有电梯,低楼层(共18层),新弘国际城(公寓),2室2厅,松江,274,精装,88.83,1995
南北,无电梯,高楼层(共7层),三门路510弄,2室1厅,杨浦,278,简装,64.22,1995
南,有电梯,低楼层(共11层),万科新里程,3室2厅,浦东,930,其他,113.45,1995
南,有电梯,高楼层(共22层),国际丽都城,3室2厅,静安,2398,精装,178.51,1995
南,无电梯,高楼层(共7层),宏明雅舍,3室1厅,闵行,520,精装,103.35,1995
南,无电梯,高楼层(共6层),李园一村,3室2厅,嘉定,263,精装,92.49,1995
南,有电梯,高楼层(共13层),乾鸿苑,2室2厅,虹口,740,精装,112.01,1995
南,无电梯,中楼层(共6层),丰庄十二街坊,1室1厅,嘉定,208,精装,47.47,1995
南,有电梯,中楼层(共26层),海悦花园,3室2厅,黄浦,1500,精装,150.2,1995
南,无电梯,中楼层(共6层),平南三四村,2室1厅,闵行,408,其他,68.09,1995
南,无电梯,中楼层(共6层),新陈路428弄,3室1厅,浦东,430,简装,100.15,1995
南,有电梯,低楼层(共30层),中信和平家园,2室2厅,虹口,770,简装,89.17,1995
南,无电梯,中楼层(共6层),鹏海小区,2室1厅,浦东,318,精装,61.01,1995
南,有电梯,中楼层(共24层),馨宁公寓,2室1厅,徐汇,350,精装,62.28,1995
南,有电梯,低楼层(共30层),浦东世纪花园(公寓),4室2厅,浦东,2100,精装,226.39,1995
南,无电梯,低楼层(共7层),静安新城九区,2室2厅,闵行,460,精装,72.53,1995
南,有电梯,中楼层(共28层),沪太家具大厦,2室1厅,闸北,430,其他,74.3,1995
南,有电梯,低楼层(共25层),春申景城MIDTOWN,3室2厅,闵行,915,精装,137.5,1995
南北,有电梯,低楼层(共14层),浦润苑,2室2厅,闵行,290,毛坯,90.02,1995
南,有电梯,中楼层(共19层),加州水郡,3室2厅,杨浦,1295,精装,164.07,1995
南,有电梯,低楼层(共34层),中远两湾城,1室2厅,普陀,590,精装,75.45,1995
南北,有电梯,低楼层(共23层),绿洲康城亲水湾(中央区),3室2厅,浦东,435,毛坯,99.29,1995
南,有电梯,低楼层(共31层),和源名城,2室2厅,闸北,405,简装,79.81,1995
南,无电梯,中楼层(共6层),香楠小区,3室1厅,浦东,390,简装,80.34,1995
南,无电梯,高楼层(共6层),市光四村,2室1厅,杨浦,315,精装,61.71,1995
南,有电梯,高楼层(共32层),锦绿新城,2室2厅,普陀,750,精装,100.82,1995
南,无电梯,中楼层(共5层),彭五小区,2室0厅,闸北,215,简装,45.97,1995
南北,,中楼层(共28层),紫薇茗庭,2室1厅,松江,173.8,毛坯,67.17,1995
南,无电梯,中楼层(共5层),南草坪花园(公寓),3室2厅,静安,2280,精装,172.02,1995
南,无电梯,高楼层(共6层),银丰苑,3室2厅,浦东,410,毛坯,129.64,1995
西,有电梯,低楼层(共12层),嘉业海悦苑,1室1厅,奉贤,119,精装,65.65,1995
北,无电梯,高楼层(共7层),中华小区,1室1厅,长宁,200,简装,35.25,1995
南,无电梯,低楼层(共6层),绿星小区,2室2厅,浦东,310,简装,80.44,1995
南,无电梯,中楼层(共7层),汝南街小区,3室1厅,黄浦,668,精装,88.64,1995
南,有电梯,低楼层(共35层),虹桥衡园,2室2厅,闵行,630,精装,113.73,1995
南北,无电梯,中楼层(共6层),金恒小区,3室1厅,浦东,498,简装,88.17,1995
南,无电梯,低楼层(共6层),胶南小区,2室1厅,浦东,260,其他,48.97,1995
南北,有电梯,中楼层(共24层),新弘国际公寓,3室2厅,闸北,1150,精装,148.02,1995
南,有电梯,中楼层(共30层),国信世纪海景,3室2厅,浦东,1850,精装,196.42,1995
南,有电梯,中楼层(共7层),南国花园,4室2厅,闵行,588,精装,137.21,1995
南,无电梯,高楼层(共5层),万科城市花园,3室2厅,闵行,680,精装,169.2,1995
南,有电梯,低楼层(共25层),嘉宝紫提湾(公寓),1室2厅,嘉定,260,精装,70.11,1995
西南,无电梯,高楼层(共6层),黄山始信苑,2室2厅,浦东,565,简装,70.01,1995
南,有电梯,高楼层(共24层),仁恒公园世纪,4室2厅,浦东,2680,精装,245,1995
